case_id,event_position,activity_name,timestamp,label,anomaly_type,anomaly_description
543,6,Activity BR,,normal,-,-
543,7,Activity BY,,normal,-,-
543,8,Activity BS,,normal,-,-
543,9,Activity B,,normal,-,-
543,10,■,,normal,-,-
544,0,▶,,normal,-,-
544,1,Activity A,,normal,-,-
544,2,Activity T,,normal,-,-
544,3,Activity AN,,normal,-,-
544,4,Activity BA,,normal,-,-
544,5,Activity BB,,normal,-,-
544,6,Activity AO,,normal,-,-
544,7,Activity U,,normal,-,-
544,8,Activity B,,normal,-,-
544,9,■,,normal,-,-
545,0,▶,,normal,-,-
545,1,Activity A,,normal,-,-
545,2,Activity T,,normal,-,-
545,3,Activity AN,,normal,-,-
545,4,Activity AP,,normal,-,-
545,5,Activity AO,,normal,-,-
545,6,Activity U,,normal,-,-
545,7,Activity B,,normal,-,-
545,8,■,,normal,-,-
546,0,▶,,anomalous,Rework,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity T', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AK', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
546,1,Activity A,,anomalous,Rework,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity T', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AK', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
546,2,Activity T,,anomalous,Rework,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity T', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AK', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
546,3,Activity AK,,anomalous,Rework,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity T', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AK', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
546,4,Activity A,,anomalous,Rework,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity T', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AK', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
546,5,Activity T,,anomalous,Rework,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity T', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AK', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
546,6,Activity AK,,anomalous,Rework,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity T', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AK', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
546,7,Activity AL,,anomalous,Rework,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity T', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AK', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
546,8,Activity AM,,anomalous,Rework,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity T', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AK', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
546,9,Activity U,,anomalous,Rework,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity T', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AK', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
546,10,Activity B,,anomalous,Rework,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity T', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AK', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
546,11,■,,anomalous,Rework,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity T', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AK', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
547,0,▶,,normal,-,-
547,1,Activity A,,normal,-,-
547,2,Activity C,,normal,-,-
547,3,Activity L,,normal,-,-
547,4,Activity O,,normal,-,-
547,5,Activity M,,normal,-,-
547,6,Activity D,,normal,-,-
547,7,Activity S,,normal,-,-
547,8,Activity B,,normal,-,-
547,9,■,,normal,-,-
548,0,▶,,normal,-,-
548,1,Activity A,,normal,-,-
548,2,Activity T,,normal,-,-
548,3,Activity AK,,normal,-,-
548,4,Activity AL,,normal,-,-
548,5,Activity AM,,normal,-,-
548,6,Activity U,,normal,-,-
548,7,Activity B,,normal,-,-
548,8,■,,normal,-,-
549,0,▶,,normal,-,-
549,1,Activity A,,normal,-,-
549,2,Activity T,,normal,-,-
549,3,Activity AN,,normal,-,-
549,4,Activity AS,,normal,-,-
549,5,Activity AV,,normal,-,-
549,6,Activity AT,,normal,-,-
549,7,Activity AO,,normal,-,-
549,8,Activity U,,normal,-,-
549,9,Activity B,,normal,-,-
549,10,■,,normal,-,-
550,0,▶,,normal,-,-
550,1,Activity A,,normal,-,-
550,2,Activity BC,,normal,-,-
550,3,Activity B,,normal,-,-
550,4,■,,normal,-,-
551,0,▶,,normal,-,-
551,1,Activity A,,normal,-,-
551,2,Activity BC,,normal,-,-
551,3,Activity B,,normal,-,-
551,4,■,,normal,-,-
552,0,▶,,normal,-,-
552,1,Activity A,,normal,-,-
552,2,Activity T,,normal,-,-
552,3,Activity AK,,normal,-,-
552,4,Activity AL,,normal,-,-
552,5,Activity AM,,normal,-,-
552,6,Activity U,,normal,-,-
552,7,Activity B,,normal,-,-
552,8,■,,normal,-,-
553,0,▶,,normal,-,-
553,1,Activity A,,normal,-,-
553,2,Activity T,,normal,-,-
553,3,Activity AC,,normal,-,-
553,4,Activity AI,,normal,-,-
553,5,Activity AJ,,normal,-,-
553,6,Activity AD,,normal,-,-
553,7,Activity U,,normal,-,-
553,8,Activity B,,normal,-,-
553,9,■,,normal,-,-
554,0,▶,,normal,-,-
554,1,Activity A,,normal,-,-
554,2,Activity BC,,normal,-,-
554,3,Activity B,,normal,-,-
554,4,■,,normal,-,-
555,0,▶,,normal,-,-
555,1,Activity A,,normal,-,-
555,2,Activity T,,normal,-,-
555,3,Activity AK,,normal,-,-
555,4,Activity AL,,normal,-,-
555,5,Activity AM,,normal,-,-
555,6,Activity U,,normal,-,-
555,7,Activity B,,normal,-,-
555,8,■,,normal,-,-
556,0,▶,,normal,-,-
556,1,Activity A,,normal,-,-
556,2,Activity T,,normal,-,-
556,3,Activity AN,,normal,-,-
556,4,Activity AP,,normal,-,-
556,5,Activity AO,,normal,-,-
556,6,Activity U,,normal,-,-
556,7,Activity B,,normal,-,-
556,8,■,,normal,-,-
557,0,▶,,anomalous,Early,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
557,1,Activity AL,,anomalous,Early,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
557,2,Activity A,,anomalous,Early,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
557,3,Activity T,,anomalous,Early,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
557,4,Activity AK,,anomalous,Early,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
557,5,Activity AM,,anomalous,Early,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
557,6,Activity U,,anomalous,Early,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
557,7,Activity B,,anomalous,Early,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
557,8,■,,anomalous,Early,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
558,0,▶,,normal,-,-
558,1,Activity A,,normal,-,-
558,2,Activity C,,normal,-,-
558,3,Activity L,,normal,-,-
558,4,Activity P,,normal,-,-
558,5,Activity M,,normal,-,-
558,6,Activity D,,normal,-,-
558,7,Activity S,,normal,-,-
558,8,Activity B,,normal,-,-
558,9,■,,normal,-,-
559,0,▶,,normal,-,-
559,1,Activity A,,normal,-,-
559,2,Activity C,,normal,-,-
559,3,Activity R,,normal,-,-
559,4,Activity D,,normal,-,-
559,5,Activity S,,normal,-,-
559,6,Activity B,,normal,-,-
559,7,■,,normal,-,-
560,0,▶,,normal,-,-
560,1,Activity A,,normal,-,-
560,2,Activity C,,normal,-,-
560,3,Activity R,,normal,-,-
560,4,Activity D,,normal,-,-
560,5,Activity S,,normal,-,-
560,6,Activity B,,normal,-,-
560,7,■,,normal,-,-
561,0,▶,,normal,-,-
561,1,Activity A,,normal,-,-
561,2,Activity T,,normal,-,-
561,3,Activity AC,,normal,-,-
561,4,Activity AI,,normal,-,-
561,5,Activity AJ,,normal,-,-
561,6,Activity AD,,normal,-,-
561,7,Activity U,,normal,-,-
561,8,Activity B,,normal,-,-
561,9,■,,normal,-,-
562,0,▶,,normal,-,-
562,1,Activity A,,normal,-,-
562,2,Activity T,,normal,-,-
562,3,Activity V,,normal,-,-
562,4,Activity Y,,normal,-,-
562,5,Activity W,,normal,-,-
562,6,Activity AB,,normal,-,-
562,7,Activity U,,normal,-,-
562,8,Activity B,,normal,-,-
562,9,■,,normal,-,-
563,0,▶,,normal,-,-
563,1,Activity A,,normal,-,-
563,2,Activity T,,normal,-,-
563,3,Activity AK,,normal,-,-
563,4,Activity AL,,normal,-,-
563,5,Activity AM,,normal,-,-
563,6,Activity U,,normal,-,-
563,7,Activity B,,normal,-,-
563,8,■,,normal,-,-
564,0,▶,,normal,-,-
564,1,Activity A,,normal,-,-
564,2,Activity BD,,normal,-,-
564,3,Activity BO,,normal,-,-
564,4,Activity BE,,normal,-,-
564,5,Activity BQ,,normal,-,-
564,6,Activity BR,,normal,-,-
564,7,Activity BW,,normal,-,-
564,8,Activity BS,,normal,-,-
564,9,Activity B,,normal,-,-
564,10,■,,normal,-,-
565,0,▶,,normal,-,-
565,1,Activity A,,normal,-,-
565,2,Activity BC,,normal,-,-
565,3,Activity B,,normal,-,-
565,4,■,,normal,-,-
566,0,▶,,normal,-,-
566,1,Activity A,,normal,-,-
566,2,Activity T,,normal,-,-
566,3,Activity AN,,normal,-,-
566,4,Activity AQ,,normal,-,-
566,5,Activity AR,,normal,-,-
566,6,Activity AO,,normal,-,-
566,7,Activity U,,normal,-,-
566,8,Activity B,,normal,-,-
566,9,■,,normal,-,-
567,0,▶,,normal,-,-
567,1,Activity A,,normal,-,-
567,2,Activity BC,,normal,-,-
567,3,Activity B,,normal,-,-
567,4,■,,normal,-,-
568,0,▶,,normal,-,-
568,1,Activity A,,normal,-,-
568,2,Activity T,,normal,-,-
568,3,Activity AK,,normal,-,-
568,4,Activity AL,,normal,-,-
568,5,Activity AM,,normal,-,-
568,6,Activity U,,normal,-,-
568,7,Activity B,,normal,-,-
568,8,■,,normal,-,-
569,0,▶,,normal,-,-
569,1,Activity A,,normal,-,-
569,2,Activity BC,,normal,-,-
569,3,Activity B,,normal,-,-
569,4,■,,normal,-,-
570,0,▶,,normal,-,-
570,1,Activity A,,normal,-,-
570,2,Activity T,,normal,-,-
570,3,Activity AN,,normal,-,-
570,4,Activity BA,,normal,-,-
570,5,Activity BB,,normal,-,-
570,6,Activity AO,,normal,-,-
570,7,Activity U,,normal,-,-
570,8,Activity B,,normal,-,-
570,9,■,,normal,-,-
571,0,▶,,normal,-,-
571,1,Activity A,,normal,-,-
571,2,Activity T,,normal,-,-
571,3,Activity AN,,normal,-,-
571,4,Activity AP,,normal,-,-
571,5,Activity AO,,normal,-,-
571,6,Activity U,,normal,-,-
571,7,Activity B,,normal,-,-
571,8,■,,normal,-,-
572,0,▶,,normal,-,-
572,1,Activity A,,normal,-,-
572,2,Activity C,,normal,-,-
572,3,Activity E,,normal,-,-
572,4,Activity F,,normal,-,-
572,5,Activity D,,normal,-,-
572,6,Activity S,,normal,-,-
572,7,Activity B,,normal,-,-
572,8,■,,normal,-,-
573,0,▶,,normal,-,-
573,1,Activity A,,normal,-,-
573,2,Activity T,,normal,-,-
573,3,Activity AC,,normal,-,-
573,4,Activity AI,,normal,-,-
573,5,Activity AJ,,normal,-,-
573,6,Activity AD,,normal,-,-
573,7,Activity U,,normal,-,-
573,8,Activity B,,normal,-,-
573,9,■,,normal,-,-
574,0,▶,,normal,-,-
574,1,Activity A,,normal,-,-
574,2,Activity T,,normal,-,-
574,3,Activity AN,,normal,-,-
574,4,Activity BA,,normal,-,-
574,5,Activity BB,,normal,-,-
574,6,Activity AO,,normal,-,-
574,7,Activity U,,normal,-,-
574,8,Activity B,,normal,-,-
574,9,■,,normal,-,-
575,0,▶,,normal,-,-
575,1,Activity A,,normal,-,-
575,2,Activity C,,normal,-,-
575,3,Activity E,,normal,-,-
575,4,Activity F,,normal,-,-
575,5,Activity D,,normal,-,-
575,6,Activity S,,normal,-,-
575,7,Activity B,,normal,-,-
575,8,■,,normal,-,-
576,0,▶,,normal,-,-
576,1,Activity A,,normal,-,-
576,2,Activity BZ,,normal,-,-
576,3,Activity B,,normal,-,-
576,4,■,,normal,-,-
577,0,▶,,normal,-,-
577,1,Activity A,,normal,-,-
577,2,Activity T,,normal,-,-
577,3,Activity V,,normal,-,-
577,4,Activity Z,,normal,-,-
577,5,Activity W,,normal,-,-
577,6,Activity AB,,normal,-,-
577,7,Activity U,,normal,-,-
577,8,Activity B,,normal,-,-
577,9,■,,normal,-,-
578,0,▶,,normal,-,-
578,1,Activity A,,normal,-,-
578,2,Activity C,,normal,-,-
578,3,Activity R,,normal,-,-
578,4,Activity D,,normal,-,-
578,5,Activity S,,normal,-,-
578,6,Activity B,,normal,-,-
578,7,■,,normal,-,-
579,0,▶,,normal,-,-
579,1,Activity A,,normal,-,-
579,2,Activity C,,normal,-,-
579,3,Activity L,,normal,-,-
579,4,Activity O,,normal,-,-
579,5,Activity M,,normal,-,-
579,6,Activity D,,normal,-,-
579,7,Activity S,,normal,-,-
579,8,Activity B,,normal,-,-
579,9,■,,normal,-,-
580,0,▶,,normal,-,-
580,1,Activity A,,normal,-,-
580,2,Activity C,,normal,-,-
580,3,Activity R,,normal,-,-
580,4,Activity D,,normal,-,-
580,5,Activity S,,normal,-,-
580,6,Activity B,,normal,-,-
580,7,■,,normal,-,-
581,0,▶,,normal,-,-
581,1,Activity A,,normal,-,-
581,2,Activity T,,normal,-,-
581,3,Activity AN,,normal,-,-
581,4,Activity AP,,normal,-,-
581,5,Activity AO,,normal,-,-
581,6,Activity U,,normal,-,-
581,7,Activity B,,normal,-,-
581,8,■,,normal,-,-
582,0,▶,,normal,-,-
582,1,Activity A,,normal,-,-
582,2,Activity BD,,normal,-,-
582,3,Activity BO,,normal,-,-
582,4,Activity BE,,normal,-,-
582,5,Activity BQ,,normal,-,-
582,6,Activity BR,,normal,-,-
582,7,Activity BY,,normal,-,-
582,8,Activity BS,,normal,-,-
582,9,Activity B,,normal,-,-
582,10,■,,normal,-,-
583,0,▶,,normal,-,-
583,1,Activity A,,normal,-,-
583,2,Activity T,,normal,-,-
583,3,Activity V,,normal,-,-
583,4,Activity Y,,normal,-,-
583,5,Activity W,,normal,-,-
583,6,Activity AB,,normal,-,-
583,7,Activity U,,normal,-,-
583,8,Activity B,,normal,-,-
583,9,■,,normal,-,-
584,0,▶,,normal,-,-
584,1,Activity A,,normal,-,-
584,2,Activity T,,normal,-,-
584,3,Activity AN,,normal,-,-
584,4,Activity AP,,normal,-,-
584,5,Activity AO,,normal,-,-
584,6,Activity U,,normal,-,-
584,7,Activity B,,normal,-,-
584,8,■,,normal,-,-
585,0,▶,,normal,-,-
585,1,Activity A,,normal,-,-
585,2,Activity C,,normal,-,-
585,3,Activity G,,normal,-,-
585,4,Activity I,,normal,-,-
585,5,Activity H,,normal,-,-
585,6,Activity D,,normal,-,-
585,7,Activity S,,normal,-,-
585,8,Activity B,,normal,-,-
585,9,■,,normal,-,-
586,0,▶,,normal,-,-
586,1,Activity A,,normal,-,-
586,2,Activity C,,normal,-,-
586,3,Activity R,,normal,-,-
586,4,Activity D,,normal,-,-
586,5,Activity S,,normal,-,-
586,6,Activity B,,normal,-,-
586,7,■,,normal,-,-
587,0,▶,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
587,1,Activity A,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
587,2,Activity C,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
587,3,Activity L,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
587,4,Activity P,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
587,5,Activity M,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
587,6,Activity D,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
587,7,Activity S,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
587,8,Activity B,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
587,9,Activity M,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
587,10,Activity D,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
587,11,Activity S,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
587,12,■,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
588,0,▶,,normal,-,-
588,1,Activity A,,normal,-,-
588,2,Activity C,,normal,-,-
588,3,Activity E,,normal,-,-
588,4,Activity F,,normal,-,-
588,5,Activity D,,normal,-,-
588,6,Activity S,,normal,-,-
588,7,Activity B,,normal,-,-
588,8,■,,normal,-,-
589,0,▶,,normal,-,-
589,1,Activity A,,normal,-,-
589,2,Activity T,,normal,-,-
589,3,Activity AK,,normal,-,-
589,4,Activity AL,,normal,-,-
589,5,Activity AM,,normal,-,-
589,6,Activity U,,normal,-,-
589,7,Activity B,,normal,-,-
589,8,■,,normal,-,-
590,0,▶,,normal,-,-
590,1,Activity A,,normal,-,-
590,2,Activity T,,normal,-,-
590,3,Activity AN,,normal,-,-
590,4,Activity AP,,normal,-,-
590,5,Activity AO,,normal,-,-
590,6,Activity U,,normal,-,-
590,7,Activity B,,normal,-,-
590,8,■,,normal,-,-
591,0,▶,,normal,-,-
591,1,Activity A,,normal,-,-
591,2,Activity C,,normal,-,-
591,3,Activity E,,normal,-,-
591,4,Activity F,,normal,-,-
591,5,Activity D,,normal,-,-
591,6,Activity S,,normal,-,-
591,7,Activity B,,normal,-,-
591,8,■,,normal,-,-
592,0,▶,,normal,-,-
592,1,Activity A,,normal,-,-
592,2,Activity T,,normal,-,-
592,3,Activity AN,,normal,-,-
592,4,Activity AP,,normal,-,-
592,5,Activity AO,,normal,-,-
592,6,Activity U,,normal,-,-
592,7,Activity B,,normal,-,-
592,8,■,,normal,-,-
593,0,▶,,normal,-,-
593,1,Activity A,,normal,-,-
593,2,Activity T,,normal,-,-
593,3,Activity AN,,normal,-,-
593,4,Activity AS,,normal,-,-
593,5,Activity AW,,normal,-,-
593,6,Activity AT,,normal,-,-
593,7,Activity AO,,normal,-,-
593,8,Activity U,,normal,-,-
593,9,Activity B,,normal,-,-
593,10,■,,normal,-,-
594,0,▶,,normal,-,-
594,1,Activity A,,normal,-,-
594,2,Activity T,,normal,-,-
594,3,Activity AK,,normal,-,-
594,4,Activity AL,,normal,-,-
594,5,Activity AM,,normal,-,-
594,6,Activity U,,normal,-,-
594,7,Activity B,,normal,-,-
594,8,■,,normal,-,-
595,0,▶,,normal,-,-
595,1,Activity A,,normal,-,-
595,2,Activity BC,,normal,-,-
595,3,Activity B,,normal,-,-
595,4,■,,normal,-,-
596,0,▶,,normal,-,-
596,1,Activity A,,normal,-,-
596,2,Activity C,,normal,-,-
596,3,Activity L,,normal,-,-
596,4,Activity O,,normal,-,-
596,5,Activity M,,normal,-,-
596,6,Activity D,,normal,-,-
596,7,Activity S,,normal,-,-
596,8,Activity B,,normal,-,-
596,9,■,,normal,-,-
597,0,▶,,normal,-,-
597,1,Activity A,,normal,-,-
597,2,Activity T,,normal,-,-
597,3,Activity V,,normal,-,-
597,4,Activity Y,,normal,-,-
597,5,Activity W,,normal,-,-
597,6,Activity AB,,normal,-,-
597,7,Activity U,,normal,-,-
597,8,Activity B,,normal,-,-
597,9,■,,normal,-,-
598,0,▶,,normal,-,-
598,1,Activity A,,normal,-,-
598,2,Activity BD,,normal,-,-
598,3,Activity BO,,normal,-,-
598,4,Activity BE,,normal,-,-
598,5,Activity BQ,,normal,-,-
598,6,Activity BR,,normal,-,-
598,7,Activity BV,,normal,-,-
598,8,Activity BS,,normal,-,-
